Datetime,Close,High,Low,Open,Volume
2020-04-20 00:00:00,62.75745391845703,63.53722647703482,62.52307415846969,63.19237482499092,35292000
2020-04-21 00:00:00,60.31961441040039,62.202610123197196,59.9633161587621,61.83984635367317,49648000
2020-04-22 00:00:00,62.62111282348633,63.689502669146925,61.56565781052298,61.76022700362581,46296000
2020-04-23 00:00:00,63.256072998046875,64.10103609301092,62.72660667994224,62.98586521952871,34202000
2020-04-24 00:00:00,63.52628707885742,63.5815230301406,61.904041852137816,62.451424092845535,37402000
2020-04-27 00:00:00,63.24065017700195,64.39712372198137,62.95202913831528,64.29261999002367,44186000
2020-04-28 00:00:00,61.33625030517578,63.932335936765504,61.22627576212054,63.854711760727,80700000
2020-04-29 00:00:00,66.78968048095703,67.6839037451793,66.02085713189535,66.93000841508254,108358000
2020-04-30 00:00:00,67.01460266113281,67.17881846187733,65.76059592377868,66.2512539359075,55842000
2020-05-01 00:00:00,65.55259704589844,67.24998736729863,65.17142379081537,65.88948738417584,48872000
2020-05-04 00:00:00,65.83026885986328,65.90840178406958,64.49216850017636,65.09528785583291,30806000
2020-05-05 00:00:00,67.13005065917969,68.2243215628969,66.43388558474965,66.55679496980919,39666000
2020-05-06 00:00:00,66.95140838623047,68.1088766042414,66.93648036667742,67.57691974063604,31732000
2020-05-07 00:00:00,68.13822937011719,68.47263673969645,67.30521401409817,67.74162698307182,30652000
2020-05-08 00:00:00,68.88764953613281,69.49972107273517,68.2740821604466,68.76224962511807,33326000
2020-05-11 00:00:00,69.84556579589844,70.43972524742269,68.44775348367992,68.51194548372064,32718000
2020-05-12 00:00:00,68.43183135986328,70.38001377865767,68.39849009246208,70.07597118487982,33918000
2020-05-13 00:00:00,67.09571075439453,68.93691403950152,66.08454630529928,68.48059199835623,40368000
2020-05-14 00:00:00,67.52018737792969,67.54556349090912,65.85017034843136,66.358740454696,36660000
2020-05-15 00:00:00,68.32633209228516,68.40196688173432,66.63143246758034,67.09223444201076,41544000
2020-05-18 00:00:00,68.92945098876953,69.30664542495049,67.38781793513687,67.75506542085085,47094000
2020-05-19 00:00:00,68.39302062988281,69.29321213831301,68.36117519922374,68.9443854610412,31586000
2020-05-20 00:00:00,70.12274169921875,70.26556016251162,69.04091594784161,69.12749997341068,38262000
2020-05-21 00:00:00,70.00281524658203,70.4860016339979,69.38775204331579,70.21380448437766,30894000
2020-05-22 00:00:00,70.3257827758789,70.51288417543044,69.46539424513811,69.86100197282914,28544000
2020-05-26 00:00:00,70.73033905029297,71.9116951445939,70.63231222745613,71.75494334516371,44590000
2020-05-27 00:00:00,70.67610168457031,70.92839736595668,69.39821460494831,70.66216836000463,31684000
2020-05-28 00:00:00,70.5745849609375,71.87934390822512,69.6211431898544,69.66692194094234,35170000
2020-05-29 00:00:00,71.33495330810547,71.49468919080876,70.462127348285,70.68356469901353,37044000
2020-06-01 00:00:00,71.40213012695312,71.73603636424069,70.77562407491,70.94581564745266,25162000
2020-06-02 00:00:00,71.7723617553711,71.8066977191186,70.74228284294568,71.40859947866784,23442000
2020-06-03 00:00:00,71.62008666992188,72.10576361612307,71.24040169551722,71.79176648096278,27732000
2020-06-04 00:00:00,70.37852478027344,71.72310206654205,69.96599963959787,71.497177182306,26982000
2020-06-05 00:00:00,71.65840911865234,71.97091804138051,70.04611456061043,70.44520752119047,42642000
2020-06-08 00:00:00,72.05750274658203,72.10527089418974,70.88510641927735,70.97468213654459,33878000
2020-06-09 00:00:00,72.25852966308594,73.04079279119881,71.77484210279437,71.91816171630913,33624000
2020-06-10 00:00:00,72.88652801513672,73.28810385800969,72.37198974644225,72.72778683921254,31762000
2020-06-11 00:00:00,69.76148223876953,72.2346589692547,69.5878130130695,71.70867022307195,47144000
2020-06-12 00:00:00,70.30985260009766,71.38421437179544,68.96030198853704,70.95376958003494,36676000
2020-06-15 00:00:00,70.6989974975586,70.91098145927349,69.0299749795907,69.14393211467979,30468000
2020-06-16 00:00:00,71.9793701171875,72.51182051857924,71.10952825884952,72.10526358516627,30648000
2020-06-17 00:00:00,72.28142547607422,72.76212896872691,71.415068821233,72.30133456430534,30610000
2020-06-18 00:00:00,71.36480712890625,72.30281975696262,70.97267707547431,72.14756380354159,34862000
2020-06-19 00:00:00,70.89306640625,71.88133775111594,70.61240293282405,71.65740986390969,52784000
2020-06-22 00:00:00,72.1878662109375,72.20230067860511,70.62185934811,70.91147505867174,29442000
2020-06-23 00:00:00,72.85070037841797,73.40903563217812,71.90621842213413,72.25455152562985,37752000
2020-06-24 00:00:00,71.29414367675781,73.43838725263467,71.15978391672346,72.8158676184772,31592000
2020-06-25 00:00:00,71.71214294433594,71.77284971319233,70.63926944685834,71.22049025097112,23958000
2020-06-26 00:00:00,67.80284118652344,71.5091209058233,67.42763609824557,71.29066762558381,97640000
